Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.147689500000000,27,0xAA,0x4C,Write,ACK
0.147712000000000,27,0xAA,0xDF,Write,ACK
0.147734500000000,27,0xAA,0xE0,Write,ACK
0.147757000000000,27,0xAA,0x6E,Write,ACK
0.147779500000000,27,0xAA,0xAF,Write,ACK
0.147802000000000,27,0xAA,0x70,Write,ACK
0.147824500000000,27,0xAA,0xA0,Write,ACK
0.147847000000000,27,0xAA,0xEC,Write,ACK
0.147869500000000,27,0xAA,0x0D,Write,ACK
0.147892000000000,27,0xAA,0x71,Write,ACK
0.147914500000000,27,0xAA,0x91,Write,ACK
0.147937000000000,27,0xAA,0xFF,Write,ACK
0.156332500000000,28,0xAB,0x00,Read,ACK
0.156355000000000,28,0xAB,0x00,Read,ACK
0.156378000000000,28,0xAB,0x00,Read,ACK
0.156400500000000,28,0xAB,0x12,Read,NAK
0.157573000000000,29,0xAB,0x00,Read,ACK
0.157595500000000,29,0xAB,0x11,Read,ACK
0.157618000000000,29,0xAB,0x22,Read,ACK
0.157640500000000,29,0xAB,0x33,Read,ACK
0.157663000000000,29,0xAB,0x44,Read,ACK
0.157685500000000,29,0xAB,0x55,Read,ACK
0.157708000000000,29,0xAB,0x66,Read,ACK
0.157730500000000,29,0xAB,0x77,Read,ACK
0.157753000000000,29,0xAB,0x88,Read,ACK
0.157775500000000,29,0xAB,0x99,Read,ACK
0.157798000000000,29,0xAB,0xAA,Read,ACK
0.157820500000000,29,0xAB,0xBB,Read,ACK
0.157843000000000,29,0xAB,0xCC,Read,ACK
0.157865500000000,29,0xAB,0xDD,Read,ACK
0.157888000000000,29,0xAB,0xEE,Read,ACK
0.157910500000000,29,0xAB,0xFF,Read,ACK
0.157933000000000,29,0xAB,0x90,Read,ACK
0.157955500000000,29,0xAB,0x00,Read,NAK
0.165475500000000,30,0xAA,0x00,Write,ACK
0.165498000000000,30,0xAA,0xC1,Write,ACK
0.165520500000000,30,0xAA,0x01,Write,ACK
0.165543000000000,30,0xAA,0x01,Write,ACK
0.165565500000000,30,0xAA,0x10,Write,ACK
0.165588000000000,30,0xAA,0x69,Write,ACK
0.165610500000000,30,0xAA,0xC4,Write,ACK
0.165633000000000,30,0xAA,0xE0,Write,ACK
0.165655500000000,30,0xAA,0xD8,Write,ACK
0.165678000000000,30,0xAA,0x6A,Write,ACK
0.165700500000000,30,0xAA,0x7B,Write,ACK
0.165723000000000,30,0xAA,0x04,Write,ACK
0.165745500000000,30,0xAA,0x30,Write,ACK
0.165768000000000,30,0xAA,0xD8,Write,ACK
0.165790500000000,30,0xAA,0xCD,Write,ACK
0.165813000000000,30,0xAA,0xB7,Write,ACK
0.165835500000000,30,0xAA,0x80,Write,ACK
0.165858000000000,30,0xAA,0x70,Write,ACK
0.165880500000000,30,0xAA,0xB4,Write,ACK
0.165903000000000,30,0xAA,0xC5,Write,ACK
0.165925500000000,30,0xAA,0x5A,Write,ACK
0.173975000000000,31,0xAB,0x00,Read,ACK
0.173997500000000,31,0xAB,0x00,Read,ACK
0.174020000000000,31,0xAB,0x00,Read,ACK
0.174042500000000,31,0xAB,0x02,Read,NAK
0.175215500000000,32,0xAB,0x90,Read,ACK
0.175238000000000,32,0xAB,0x00,Read,NAK
0.176698000000000,33,0xAA,0x00,Write,ACK
0.176720500000000,33,0xAA,0xC2,Write,ACK
0.176743000000000,33,0xAA,0x01,Write,ACK
0.176765500000000,33,0xAA,0x01,Write,ACK
0.176788000000000,33,0xAA,0x10,Write,ACK
0.176810500000000,33,0xAA,0x00,Write,ACK
0.176833000000000,33,0xAA,0x11,Write,ACK
0.176855500000000,33,0xAA,0x22,Write,ACK
0.176878000000000,33,0xAA,0x33,Write,ACK
0.176900500000000,33,0xAA,0x44,Write,ACK
0.176923000000000,33,0xAA,0x55,Write,ACK
0.176945500000000,33,0xAA,0x66,Write,ACK
0.176968000000000,33,0xAA,0x77,Write,ACK
0.176990500000000,33,0xAA,0x88,Write,ACK
0.177013000000000,33,0xAA,0x99,Write,ACK
0.177035500000000,33,0xAA,0xAA,Write,ACK
0.177058000000000,33,0xAA,0xBB,Write,ACK
0.177080500000000,33,0xAA,0xCC,Write,ACK
0.177103000000000,33,0xAA,0xDD,Write,ACK
0.177125500000000,33,0xAA,0xEE,Write,ACK
0.177148000000000,33,0xAA,0xFF,Write,ACK
0.177170500000000,33,0xAA,0xFF,Write,ACK
0.185566000000000,34,0xAB,0x00,Read,ACK
0.185588500000000,34,0xAB,0x00,Read,ACK
0.185611000000000,34,0xAB,0x00,Read,ACK
0.185633500000000,34,0xAB,0x12,Read,NAK
0.186806500000000,35,0xAB,0x32,Read,ACK
0.186829000000000,35,0xAB,0x2A,Read,ACK
0.186851500000000,35,0xAB,0xC9,Read,ACK
0.186874000000000,35,0xAB,0xE8,Read,ACK
0.186896500000000,35,0xAB,0xA4,Read,ACK
0.186919000000000,35,0xAB,0x38,Read,ACK
0.186941500000000,35,0xAB,0xF8,Read,ACK
0.186964000000000,35,0xAB,0x3A,Read,ACK
0.186986500000000,35,0xAB,0x75,Read,ACK
0.187009000000000,35,0xAB,0x99,Read,ACK
0.187031500000000,35,0xAB,0xBF,Read,ACK
0.187054000000000,35,0xAB,0x7B,Read,ACK
0.187076500000000,35,0xAB,0x07,Read,ACK
0.187099000000000,35,0xAB,0x68,Read,ACK
0.187121500000000,35,0xAB,0x12,Read,ACK
0.187144000000000,35,0xAB,0x01,Read,ACK
0.187166500000000,35,0xAB,0x90,Read,ACK
0.187189000000000,35,0xAB,0x00,Read,NAK
0.194692000000000,36,0xAA,0x00,Write,ACK
0.194714500000000,36,0xAA,0xC3,Write,ACK
0.194737000000000,36,0xAA,0x01,Write,ACK
0.194759500000000,36,0xAA,0x01,Write,ACK
0.194782000000000,36,0xAA,0x10,Write,ACK
0.194804500000000,36,0xAA,0x32,Write,ACK
0.194827000000000,36,0xAA,0x2A,Write,ACK
0.194849500000000,36,0xAA,0xC9,Write,ACK
0.194872000000000,36,0xAA,0xE8,Write,ACK
0.194894500000000,36,0xAA,0xA4,Write,ACK
0.194917000000000,36,0xAA,0x38,Write,ACK
0.194939500000000,36,0xAA,0xF8,Write,ACK
0.194962000000000,36,0xAA,0x3A,Write,ACK
0.194984500000000,36,0xAA,0x75,Write,ACK
0.195007000000000,36,0xAA,0x99,Write,ACK
0.195029500000000,36,0xAA,0xBF,Write,ACK
0.195052000000000,36,0xAA,0x7B,Write,ACK
0.195074500000000,36,0xAA,0x07,Write,ACK
0.195097000000000,36,0xAA,0x68,Write,ACK
0.195119500000000,36,0xAA,0x12,Write,ACK
0.195142000000000,36,0xAA,0x01,Write,ACK
0.195164500000000,36,0xAA,0xFF,Write,ACK
0.203560000000000,37,0xAB,0x00,Read,ACK
0.203582500000000,37,0xAB,0x00,Read,ACK
0.203605000000000,37,0xAB,0x00,Read,ACK
0.203627500000000,37,0xAB,0x12,Read,NAK
0.204800500000000,38,0xAB,0x00,Read,ACK
0.204823000000000,38,0xAB,0x11,Read,ACK
0.204845500000000,38,0xAB,0x22,Read,ACK
0.204868000000000,38,0xAB,0x33,Read,ACK
0.204890500000000,38,0xAB,0x44,Read,ACK
0.204913000000000,38,0xAB,0x55,Read,ACK
0.204935500000000,38,0xAB,0x66,Read,ACK
0.204958000000000,38,0xAB,0x77,Read,ACK
0.204980500000000,38,0xAB,0x88,Read,ACK
0.205003000000000,38,0xAB,0x99,Read,ACK
0.205025500000000,38,0xAB,0xAA,Read,ACK
0.205048000000000,38,0xAB,0xBB,Read,ACK
0.205070500000000,38,0xAB,0xCC,Read,ACK
0.205093000000000,38,0xAB,0xDD,Read,ACK
0.205115500000000,38,0xAB,0xEE,Read,ACK
0.205138000000000,38,0xAB,0xFF,Read,ACK
0.205160500000000,38,0xAB,0x90,Read,ACK
0.205183000000000,38,0xAB,0x00,Read,NAK
0.212720500000000,39,0xAA,0x00,Write,ACK
0.212743000000000,39,0xAA,0xC1,Write,ACK
0.212765500000000,39,0xAA,0x01,Write,ACK
0.212788000000000,39,0xAA,0x00,Write,ACK
0.212810500000000,39,0xAA,0x20,Write,ACK
0.212833000000000,39,0xAA,0x00,Write,ACK
0.212855500000000,39,0xAA,0x01,Write,ACK
0.212878000000000,39,0xAA,0x02,Write,ACK
0.212900500000000,39,0xAA,0x03,Write,ACK
0.212923000000000,39,0xAA,0x04,Write,ACK
0.212945500000000,39,0xAA,0x05,Write,ACK
0.212968000000000,39,0xAA,0x06,Write,ACK
0.212990500000000,39,0xAA,0x07,Write,ACK
